ÀREA DO ANTIGO AEROPORTO
ESCOLA RURAL INÁCIO LECUANA(RINCÃO DE SÃO MIGUEL);11/11/1111;CADASTRO IMÓVEIS RURAIS;desativada
ESCOLA RURAL SALUSTIANO FERREIRA DA COSTA(RINCÃO DE SÃO MIGUEL);11/11/1111;CADASTRO IMÓVEIS RURAIS;desativada
3 imóveis(s) na divisão RINCÃ DE SÃO MIGUEL-8º SUBDISTRITO

SETOR N° 16
LOTEAMENTO SEPÉ TIARAJÚ;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 7.399
PRAÇA MONTEIRO LOBATO VILA GRANDE E PRO INFANCIA ÁREA VERDE MATRÍCULA Nº 12612;01/01/2015;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;local na Vila Grande destinado a Praça Monteiro Lobatto e ao Pró Infância, matrícula nº 12612 do RI, NÃO TEMOS CÓPIA DA CERTIDÃO NO PATRIMÔNIO
TERRENOS VILA GRANDE QUADRA 42 LOTES 01 E 02;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;Com certidão números 12927 com área de 975,44 m² e Certidão nº 12927 com área de 942,56m², lei nº1604/85  que autorizou Dação em Pagamento.
3 imóveis(s) na divisão SETOR N° 16

SETOR N º 10
ESCOLA MUNICIPAL LIONS CLUB;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 5.217
PARTE DO TERRENO SANA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 10.991
TERRENO NA RUA ALEGRIA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão s/nº
TERRENO NA RUA ÍCARO FERREIRA DA COSTA- HOJE PRAÇA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentção)
TERRENO NA RUA NILO MILANO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 327
TERRENO NO CEMITÉRIO MUNICIPAL;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 5.948
TERRENO NO CEMITÉRIO MUNICIPAL;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 36.709,5.713,4.623
TERRENO NO CEMITÉRIO MUNICIPAL;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 4.116
8 imóveis(s) na divisão SETOR N º 10

SETOR Nº 1
1.1 PALACIO RUI RAMOS - SEDE PREFEITURA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta \nc/ certidão n° 33.407
1.10 LEI 1379/80 TERRENO NA  AV.EURIPEDES BRASIL MILANO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;sem documentação
1.11 CAMARA DE VEREADORES CERTIDÃO Nº 8514-RI;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;sem documentação
1.14 TERRENO NA AV. ALEXANDRE LISBOA C/JOAQUIM ANTÔNIO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº3.664
1.19 PRAÇA GETULIO VARGAS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
1.2 PRÉDIO DO ANTIGO FORO CERTIDÃO NR 24445-;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;prédio do antigo foro na praça getúlio vargas, propriedade do governo do estado
1.20 QUIOSQUE ( CONCESSÃO);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;contrato de concessão
1.21 ESTÁDIO FARROUPILHA /SEM DOCUMENTOS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
1.22-PARQUE NEHYTA RAMOS-CERTIDÃO NR 30358;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;certidão nr 30358
1.23  PARQUE RUI RAMOS-PARQUE DOS PATOS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
1.3 BANHEIROS PÚBLICOS ANTIGA FEIRA LIVRE;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;certidão NR 36373---banheiros públicos antigas feiras livres-
1.4 FAIXA DE TERRENO NA RUA TAMANDARÉ;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;certidão nr 12305 faixa de terreno
1.8 CERTIDÃO Nº 12305 FAIXA DE TERRENO NA RUA TAMANDARÉ;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/certidão 12.305
MUSEU HISTORICO OSWALDO ARANHA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)não é do município , o prédio
TERRENO NA RUA MARQUÊS DE ALEGRETE;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº13.279 confrontando com o prédio da Prefeitura Municipal
15 imóveis(s) na divisão SETOR Nº 1

SETOR Nº 11
ÁREA DE TERRA COM 108.402 M2-FRONTEIRA AO TREVO DE ACESSO  A BR-290 (VILA GMINO0;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
ÁREA DE TERRAS DESTINADAS P/LIGAÇÃO NO SENTIDO LESTE  ENTRE A AV.LIBERDADE E MAXIMILIANO MARINO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 18.138
ÁREA DE TERRAS DESTINADAS P/LIGAÇÃO NO SENTIDO LESTE OESTE AS AV.LIBERDADE E MAXIMILIANO MARINO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 18.139
ÁREA INSTITUCIONAL NO BAIRRO MEDIANEIRA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 21.326 até 21.331
ÁRES DE TERRAS DESTINADAS P/PROLONGAMENTOS SUL DA RUA PROFESSORA ZULMIRA B.COUTINHO(COHAB VERA CRUZ);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº18.140
ARROIO REGALADO ÁREA ATRÁS DA COHAB RESTINGA MATRÍCULA 135;09/12/1976;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;MATRÍCULA 135- ÁREA ATRÁS DA COHAB RESTINGA
CTG LANCEIROS DE CANABARRO COMODATO LEI 1638/85;31/12/1985;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;SOMENTE CÓPIA DA Lei 1638/85 QUE AUTORIZOU O COMODATO
DESAPROPRIAÇÕES DE ÁREAS NO REGALADO;21/05/2013;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;DECRETOS DE Nº 255 Á 285 DE 21 DE MAIO DE 2013- DECLAROU ÁREA DE UTILIDADE PÚBLICA
LOTEAMENTO VILA KENNEDY;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 5.217
PRAÇA  PERTO DO RESTAURANTE DO SALSO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 327
PRAÇA BEBEDOURO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 21.875,21.876
PRAÇA MASCARENHAS DA MORAIS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 14.210
TERRENO NA RUA MAJOR JOÃO CEZIMBRA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 14.210
TERRENO NA VILA VERA CRUZ;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
TERRENO NA VILA VERA CRUZ(ESCOLA FARROUPILHA);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº3.503
TERRENO NA WALT DISNEY;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 7.935
VILA EMÍLIO ZUNEDA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº8.450,8.447,8.443,8.437,8.410,8.403
17 imóveis(s) na divisão SETOR Nº 11

SETOR Nº 12
CEBEM VILA PIOLA EMEI MENINO DEUS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
MITRA DIOCESANA- PARÓQUI NOSSA SRA.IMACULADA CONCEIÇÃO APARECIDA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;matr.nº16.997
POSTO MÉDICO DA VILA PIOLA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 17.002
TERRENO NA RUA PEDRO CARNEIRO DOADO P/QUADRA DE ESPORES DA ESCOLA JOSÉ  ÂNTONIO VILA VERDE;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 14.612
4 imóveis(s) na divisão SETOR Nº 12

SETOR Nº 13
LOTEAMENTO REIDENCIAL VILA PIOLA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº16.790
TERRENO NOBALNEÁRIO CAVERÁ(DOADOS EM CAUÇÃO AO MUNICIPIO);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 7.119 até 7.134 e 8.712 até 8.713
2 imóveis(s) na divisão SETOR Nº 13

SETOR Nº 14
ÁREA DA BRITADEIRA DO CAVERÁ MAT 25860;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta matr.25860
ARQUIVO HISTÓRICO MUNICIPAL;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
BAIRRO AIRTON SENNA - FRAÇÃO DE TERRAS C/ 100.000M²;19/10/2007;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;Uma fração de terras de forma irregular, medindo 100.000m², localizado entre a Vila Presidente Getúlio Vargas e Bairro Honório Lemes, situa-se do lado par da Rua Eleodoro Prates Garcia, distante 693m10 da esquina c/ a Avenida Caverá, localizada no quarteirão c/ as seguintes confrontações: norte: terras no município de Alegrete, e Bairro Honório Lemes também de propriedade do município de Alegrete(urbanizada), sul:Rua Eleodoro Prates Garcia, rumo sul-norte med. 230m00;daí rumo O-noroeste-L-sudeste med.157m20, daí rumo O-noroeste - L-sudeste, med. 344m00, daí rumo  O-noroeste - L-sudeste, med. 82m00, daí rumo L-nordeste  - O-sudoeste medindo 81m68; daí rumo L-sudeste - O-nordeste med. 23m00, daí rumo nordeste sudoeste, med.15m00;daí rumo O-noroeste L-sudeste medindo 20m00, daí rumo daí rumo nordeste sudoeste , med.210m00 onde encontra a rua; daí pela lateral norte da rua Eleodoro Prates Garcia rumo leste-oeste, med. 47m00, até o ponto de partida, confrontando ao norte c/ Bairro Honório Lemes, terras do município, áreas remanescente 2 de propriedade dos proprietários, ao sul c/ a Rua Eleodoro Prates Garcia e área designada pela letra "C"de propriedade dos proprietários; ao leste c/ as áreas designadas pelas letras "B" e "C", área remanescente 1 de propriedade dos proprietários e Vila Presidente Getúlio Vargas e, ao oeste, c/ área remanescente 2 de propriedade dos proprietários.
PARQUE DE MÁQUINAS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 5.289
POSTO MÉDICO DA NOVA BRASÌLIA MATRÍCULA 26723 DENTRO DA ÁREA MAIOR;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão dentro da área maior do aeroporto velho
POSTO MÉDICO VILA PROMORAR;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
PRAÇA DA VILA PRÓMORAR;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
PRÉDIO CENTRO COMUNITÁRIO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
SECRETARIA DE AGRICULTURA(CEDIDO PELA ASSOCIAÇÃO RURAL);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta
TERRENO  DA U.S.M.A;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;S/PLANTA C/CERTIDÃO Nº 1.515, 12.293
TERRENO NA ESTRADA PASSO NOVO IBIRAPUITÃ;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 17.650
TERRENO NA VILA CENTENÁRIO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
12 imóveis(s) na divisão SETOR Nº 14

SETOR Nº 17-2º SUBDISTRITO
ESCOLA RURAL ACELINO BORGES(RINCÃO DA CHÁCARA);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta s/certidão
PÓLO EDUCACIONAL HOMERO ALVES PEREIRA(MARIANO PINTO);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº 13.922
PÓLO EDUCACIONAL JOÃO CADORE(ANGICO);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº 14.628
3 imóveis(s) na divisão SETOR Nº 17-2º SUBDISTRITO

SETOR Nº 18-3ºSUBDISTRITO
PÓLO EDUCACIONAL JOÃO ANDRÉ FIGUEIRA(DURASNAL);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº10.705
1 imóveis(s) na divisão SETOR Nº 18-3ºSUBDISTRITO

SETOR Nº 19- 4ºSUBDISTRITO
PÓLO EDUCACIONAL SILVESTRE GONÇALVES(RINCÃO DO 28);11/11/1111;CADASTRO IMÓVEIS RURAIS;s/planta s/certidão
1 imóveis(s) na divisão SETOR Nº 19- 4ºSUBDISTRITO

SETOR Nº 2
2.2 CENTRO CULTURAL LEI Nº911/69;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão lei nº911/69
2.2 JARDIM DE INFANCIA MUNICIPAL;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
2.3 RODOVIÁRIA MUNICIPAL;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta s/certidão lei nº911/69
2.4 PRAÇA OSWALDO ARANHA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
4 imóveis(s) na divisão SETOR Nº 2

SETOR Nº 20- 5ºSUBDISTRITO
AEROPORTO NOVOMATRIÍCULA 19890;11/11/1111;CADASTRO IMÓVEIS RURAIS;s/planta c/certidão  nº19.890,3.151
PÓLO EDUCACIONAL CONSTNTINO DE SOUZA NUNES(JACARAÍ);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº 13.780
2 imóveis(s) na divisão SETOR Nº 20- 5ºSUBDISTRITO

SETOR Nº 21- 6ºSUBDISTRITO
FRAÇÃO DE CAMPO COM 13 HECTARES(CAVERÁ);11/11/1111;CADASTRO IMÓVEIS RURAIS;matr.5.297
PÓLO EDUCACIONAL FRANCISCO MAFALDO(CAVERÁ);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº 13.119
2 imóveis(s) na divisão SETOR Nº 21- 6ºSUBDISTRITO

SETOR Nº 22- 7ºSUBDISTRITO
PÓLO EDUCACIONAL MURILO NUNES OLIVEIRA(CONCEIÇÃO);11/11/1111;CADASTRO IMÓVEIS RURAIS;(sem documentação)
1 imóveis(s) na divisão SETOR Nº 22- 7ºSUBDISTRITO

SETOR Nº 23- 8ºSUBDISTRITO
ANTIGO DEPÓSITO DE LIXO(ESTRADA DA ENCRUZILHADA);11/11/1111;CADASTRO IMÓVEIS RURAIS;s/palnta c/certidão nº 9.848
ESCOLA RURAL JOÃO OVIDIO ACOSTA(ESTRADA DA ENCRUZILHADA);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta s/cetidão
PÓLO EDUCACIONAL ALFREDO SOARES LEÃES(RINCÃO DE SÃO MIGUEL);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta s/certidão
3 imóveis(s) na divisão SETOR Nº 23- 8ºSUBDISTRITO

SETOR Nº 24-  2ºDISTRITO-PASSO NOVO
ÁREA DO SALZANO VEIRA(O PRÉDIO PERTENCE C/PLANTA PERTENCE AO ESTADO (PASSO NOVO);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº 10.706\nEscola desativada do Estado em Terras de propriedade do Município de Alegrete, com termo de comodato para o Sr. Osório Dias Roos.\nPERTENCE A MANOEL VIANA
ESCOLA RURAL EURICO JAQUES DORNELLES(PASSO NOVO);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta s/certidão
JARDI DE INFÂNCIA ALDA CRESPO(PASSSO NOVO);11/11/1111;CADASTRO IMÓVEIS RURAIS;s/planta c/certidão nº 20.883
PÓLO EDUCACIONAL COSTA LEITE(JACAQUÁ);11/11/1111;CADASTRO IMÓVEIS RURAIS;c/planta c/certidão nº 12.113
PRAÇA DA VILA DE PASSO NOVO;11/11/1111;CADASTRO IMÓVEIS RURAIS;s/planta c/certidão nº 3.825
5 imóveis(s) na divisão SETOR Nº 24-  2ºDISTRITO-PASSO NOVO

SETOR Nº 6
Posto Médico do Bairro Macedo;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta  c/certidão s/nº
PRAÇA DA COHAB RESTINGA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
TERRENO NA RUA LANDEL  DE MOURA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº12.047
3 imóveis(s) na divisão SETOR Nº 6

SETOR Nº 7
POSTO MÉDICO DA VILA BOA VISTA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
PRAÇA DA VILA BOA VISTA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
2 imóveis(s) na divisão SETOR Nº 7

SETOR Nº 8
ASSENTAMENTO  VILA MARIA DO CARMO E DISTRITO INDUSTRIAL;29/07/1985;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;ÁREA DO ASSENTAMENTO MORADORES DO REGALADO E DISTRITO INDUSTRIAL
BALNEÁRIO CAVERA REMANESCENTE MAT 28817;08/09/2011;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;MATRÍCULA 28817 AUTORIZADO VENDER POR LEI Nº 5257 DE 23 DE DEZEMBRO DE 2013
MATRÍCULA  CORREDOR DOS PAPAGAIOS COXILHA VERMELHA PRESIDIO E CANIL;01/01/2009;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;Área desta matrícula, foi dividida em três partes, doada a parte do meio para a construção do Presídio Estadual( matrícula nº 30519), ficando duas áreas remanescentes, uma para a BR 290 (matrícula 30 521) e outra após a área do presidio em construção, que parte  foi destinada a construção do Canil Municipal(matrícula 30520).
MEMORIAL OSVALDO ARANHA  MAT 28816;08/09/2011;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;LEI Nº 4897/2011 , AUTORIZOU DOAÇÃO\nLEI Nº 5235/2013 PRORROGOU O PRAZO DE REVERSÃO AO MUNICÍPIO PARA ATÉ 04 ANOS
4 imóveis(s) na divisão SETOR Nº 8

SETOR Nº 9
ÁREA P/LOTEAMENTO VILA JOSÉ DE ABREU-PEDREIRAS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta  c/certidão nº 3.614
BAIRRO JOSÉ DE ABREU;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 3.614
POSTO MÉDICO DA VILA PRADO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta  c/certidão nº 2.544,1.302
POSTO MÉDICO DA VILA PRADO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta  c/certidão nº2.544,1.302
PRAÇA DA VILA PRADO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 10.064
TERRENO DESTINADO P/ABERTURA DA RUA CARAÍBE VILA PRADO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 10.705
TERRENO MATRÍCULA 12588 E 17296 MATADOURO VELHO;23/11/2006;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;Uma fração de terras, siituada no suburbio desta cidade na Avenida Pedreiras, antigo lugar  conhecido como Matadouro Velho, de formato irregular, com área de trinta e oito mil, oitocentos e vinte e cinco metros quadrados e vinte e cinco decímetros quadrados (38.825,25 mq), constante na Matrícula do Registro de Imóveis desta cidade, sob o Nº 12588, Registro 01 no valor R$ 82.501,25 e uma fração de terras,  com áreas de 3.050,93 mq, situada na zona urbana desta cidade, constante na Matrícula do Registro de Imóveis desta cidade, sob Nº 17296, Registro 2 e 3,  no valor de  R$ 6.483,25, que contrataram vender, como efetivamente vendido tem à outorgada compradora pelo preço certo e ajustado de R$ 88.984,50, conforme Escritura Pública de Compra e Venda Nº 20.656-117.
TERRENO MED. 10.00 X 25.00M²  MATADOURO VELHO;12/09/2007;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;Terreno designado pelo nº 1(um) da quadra B, do loteamento Jardim Santa Terezinha, situado nos subúrbios desta cidade, lugar denominado Matadouro Velho, nas Pedreiras, medindo dez metros quadrados (10.00m²) X vinte e cinco metros quadarados (25.00m²) de frente a fundos, confrontando ao norte, com a rua A, ao sul, c/ terreno de Luiz Bolson,  ao oeste, c/ uma prevista rua e a o sul, c/ o terreno nº 2, também de propriedade do ora adquirente, conforme consta na matrìcula nº 5.125 do Registro de Imóveis desta cidade, adquirido conforme R.2.
TERRENO NA AV. PEDREIRAS (DESTINADO A UMA VIA DE ACESSO);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 15.416
TERRENO NA VILA PRADO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta  c/certidão nº14.386
TERRENO P/CONSTRUÇÃO DE ESCOLA- BAIRRO JOSÉ DE ABREU;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 24.086,24.085
TERRENO VILA PRADO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta  c/certidão nr.5.722
12 imóveis(s) na divisão SETOR Nº 9

SETOR Nº15
ÁREA DE TERRAS DESTINADAS AO NOVO DEPÓSITO DE LIXO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº20.521
ÁREA INSTUTICIONAL NO PARQUE RESID SANT PASTEUS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta s/certidão
BAIRRO DR.ROMARIO DE ARAÚJO DE OLIVEIRA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;
BAIRRO NOSSA SRA.APARECIDA;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 8.940
ESCOLA DR.ROMARIO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº 5.521 até 5.524 e 5.527,5.535
FUTURA ''CASA DO MEL'';11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº23.446
LEITO DA  AV.REPÚBLICA RIO GRANDE;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 12.258
NÚCLEO HABITUCIONAL DEPUTADO ULISE GUIMARÃES;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº4.728
POSTO MÉDICO DO CAPÃO DO ANGICO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº37.409
PRAÇA DA VILA CAPÃO DO ANGICO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
PRAÇA DA VILA SANTOS DUMONT;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
TERRENO MATRÍCULA 25818;16/11/2007;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;Terreno urbano, Vila Capão do Angico, com área superficial, com as seguites medidas e confrontações: partindo da Av. Tiarajú, no sentido sul-norte mede 15m60, ao oeste, com a Rua Açucena mede 30m00 no rumo oeste-leste, ao norte com terreno nº 1, daí mede 33m00 no rumo sul norte, confrontando ao oeste c/ terreno nº 1,2 e 3; daí mede 60m00 no rumo oeste-leste, confrontando ao norte com terreno nº 6, 7, 8, 9, e 10 daí mede 23m00 no rumo nordeste, confrontando c/ terreno designado pelo nº 11de propriedade do município de Alegrete; daí mede 13m00 no rumo sul-norte, confrontando ao oeste c/ terreno designado pelo nº 11de propriedadde do município de Alegrete, daí mede 19m50 no rumo oeste-leste, ao norte c/ a Avenida Timbaúva, daí toma rumo sudoeste, onde onde confronta c/ área verde de propriedade da Prefeitura Municipal de Alegrete, por uma linha quebrada que mede 152m50, até encontrar a face da Avenida Tiarajú, daí por esta face na distância de 10m40, confrontando ao sul, com a Avenida Tiarajú até encontrar o ponto de partida.
TERRENO NA RUA CARVALHO CAPÃO DO ANGICO);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 19.751
TERRENO NA RUA TIMBAÚVA(CAPÃO DO ANGICO);11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº  20.266
TERRENO NA VILA CAPÃO DO ANGICO;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;(sem documentação)
TERRENO NA VILA SANTOS DUMONT;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 12.250
TERRENO Nº01 DA QRADRA 28-SANTOS DUMONT;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº15.014
TERRENO Nº16 DA QUADRA 28-VILA SANTOS DUMONT;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão 15.014
TERRENO Nº17 QUDRA 28- SANTOS DUMONT;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;s/planta c/certidão nº15.017
19 imóveis(s) na divisão SETOR Nº15

SETOR Nº3
3.1 TERRENO PARQUE DOS AGUATEIROS;11/11/1111;CADASTRO DE IMÓVEIS URBANOS-PATRIMÔNIO;c/planta c/certidão nº 9.961,9.962,5.219,9.958
